contact,month,day_of_week,poutcome,duration,campaign,pdays,previous,y
cellular,mar,fri,nonexistent,166,2,999,0,0
cellular,mar,fri,nonexistent,296,2,999,0,1
cellular,mar,mon,failure,61,6,999,1,0
cellular,mar,mon,failure,422,3,999,1,0
telephone,mar,mon,nonexistent,80,4,999,0,0
cellular,mar,mon,success,291,3,8,1,0
cellular,mar,mon,nonexistent,104,2,999,0,0
cellular,mar,mon,nonexistent,93,1,999,0,0
telephone,mar,mon,nonexistent,44,1,999,0,0
telephone,mar,mon,nonexistent,147,1,999,0,0
cellular,mar,mon,nonexistent,83,13,999,0,0
cellular,mar,mon,nonexistent,392,4,999,0,1
cellular,mar,tue,nonexistent,74,1,999,0,0
cellular,mar,tue,nonexistent,163,2,999,0,0
cellular,mar,tue,failure,406,2,999,1,1
cellular,mar,tue,nonexistent,220,1,999,0,1
cellular,mar,tue,nonexistent,178,1,999,0,1
cellular,mar,tue,nonexistent,195,1,999,0,1
cellular,mar,tue,nonexistent,187,1,999,0,1
cellular,mar,tue,nonexistent,325,1,999,0,0
cellular,mar,tue,nonexistent,299,2,999,0,1
cellular,mar,tue,nonexistent,325,2,999,0,1
cellular,mar,tue,nonexistent,159,2,999,0,0
cellular,mar,tue,nonexistent,81,1,999,0,0
cellular,mar,tue,nonexistent,136,19,999,0,0
cellular,mar,wed,nonexistent,236,2,999,0,0
cellular,mar,wed,nonexistent,140,10,999,0,0
cellular,mar,wed,nonexistent,278,2,999,0,1
cellular,mar,wed,nonexistent,194,1,999,0,1
cellular,mar,wed,nonexistent,224,1,999,0,1
cellular,mar,wed,nonexistent,163,1,999,0,0
cellular,mar,wed,nonexistent,201,1,999,0,1
cellular,mar,wed,failure,203,4,999,1,1
cellular,mar,thu,nonexistent,167,1,999,0,1
cellular,mar,thu,nonexistent,181,1,999,0,0
cellular,mar,thu,nonexistent,220,3,999,0,1
cellular,mar,fri,nonexistent,93,5,999,0,0
cellular,mar,mon,nonexistent,47,2,999,0,0
cellular,mar,mon,nonexistent,248,4,999,0,1
cellular,mar,mon,nonexistent,415,1,999,0,1
cellular,mar,mon,nonexistent,233,1,999,0,0
cellular,mar,mon,nonexistent,115,1,999,0,1
cellular,mar,mon,nonexistent,269,1,999,0,0
cellular,mar,mon,failure,174,2,999,1,1
cellular,mar,mon,nonexistent,83,4,999,0,0
cellular,mar,tue,nonexistent,136,1,999,0,1
cellular,mar,tue,nonexistent,81,1,999,0,0
cellular,mar,tue,nonexistent,74,2,999,0,0
cellular,mar,tue,nonexistent,460,1,999,0,1
cellular,mar,tue,nonexistent,115,2,999,0,0
telephone,mar,tue,nonexistent,58,2,999,0,0
cellular,mar,tue,nonexistent,116,2,999,0,0
cellular,mar,tue,nonexistent,125,2,999,0,0
cellular,mar,tue,nonexistent,144,2,999,0,1
cellular,mar,tue,nonexistent,152,13,999,0,0
cellular,mar,tue,nonexistent,170,3,999,0,1
cellular,mar,tue,nonexistent,269,3,999,0,1
cellular,mar,wed,nonexistent,115,1,999,0,1
cellular,mar,wed,nonexistent,506,2,999,0,1
cellular,mar,wed,nonexistent,78,1,999,0,0
cellular,mar,wed,nonexistent,96,2,999,0,1
cellular,mar,wed,nonexistent,278,8,999,0,1
cellular,mar,wed,nonexistent,411,2,999,0,1
cellular,mar,thu,nonexistent,117,2,999,0,1
cellular,mar,thu,nonexistent,709,2,999,0,1
cellular,mar,thu,failure,141,1,999,1,0
cellular,mar,thu,nonexistent,200,1,999,0,1
cellular,mar,thu,failure,91,1,999,1,0
cellular,mar,thu,nonexistent,143,2,999,0,0
cellular,mar,thu,nonexistent,325,1,999,0,1
cellular,mar,thu,nonexistent,94,1,999,0,0
cellular,mar,thu,nonexistent,131,4,999,0,0
cellular,mar,thu,nonexistent,267,2,999,0,0
cellular,mar,thu,nonexistent,86,2,999,0,0
cellular,mar,thu,nonexistent,73,2,999,0,0
cellular,mar,thu,nonexistent,439,4,999,0,0
cellular,mar,thu,nonexistent,331,4,999,0,1
cellular,mar,thu,nonexistent,278,2,999,0,0
cellular,mar,thu,nonexistent,181,2,999,0,0
cellular,mar,thu,nonexistent,173,1,999,0,0
cellular,mar,fri,nonexistent,101,12,999,0,0
cellular,mar,fri,failure,95,2,999,1,1
telephone,mar,fri,nonexistent,515,1,999,0,1
cellular,mar,fri,nonexistent,300,1,999,0,1
cellular,mar,fri,nonexistent,342,1,999,0,1
telephone,mar,fri,nonexistent,124,1,999,0,0
cellular,mar,fri,nonexistent,283,1,999,0,1
cellular,mar,fri,nonexistent,78,2,999,0,0
cellular,mar,fri,nonexistent,229,2,999,0,1
cellular,mar,fri,nonexistent,102,1,999,0,0
cellular,mar,fri,nonexistent,294,1,999,0,1
cellular,mar,fri,nonexistent,184,1,999,0,0
cellular,mar,fri,nonexistent,277,1,999,0,0
cellular,mar,fri,nonexistent,166,1,999,0,0
cellular,mar,fri,nonexistent,77,2,999,0,0
cellular,mar,fri,nonexistent,179,1,999,0,1
cellular,mar,fri,nonexistent,689,2,999,0,0
telephone,mar,fri,nonexistent,228,2,999,0,1
telephone,mar,fri,nonexistent,64,1,999,0,0
cellular,mar,fri,nonexistent,378,1,999,0,1
cellular,mar,fri,nonexistent,101,1,999,0,0
cellular,mar,fri,nonexistent,558,1,999,0,0
cellular,mar,fri,nonexistent,243,3,999,0,1
cellular,mar,fri,nonexistent,111,3,999,0,0
cellular,mar,fri,nonexistent,144,2,999,0,0
cellular,mar,fri,nonexistent,166,2,999,0,0
telephone,mar,fri,nonexistent,234,2,999,0,1
cellular,mar,fri,nonexistent,271,2,999,0,1
cellular,mar,fri,nonexistent,347,2,999,0,1
cellular,mar,mon,nonexistent,77,3,999,0,0
cellular,mar,mon,nonexistent,180,2,999,0,1
cellular,mar,mon,nonexistent,136,3,999,0,0
cellular,mar,mon,failure,253,2,999,1,0
cellular,mar,mon,nonexistent,171,4,999,0,0
cellular,mar,mon,nonexistent,96,6,999,0,0
cellular,mar,mon,nonexistent,415,1,999,0,0
cellular,mar,mon,nonexistent,95,1,999,0,0
cellular,mar,mon,nonexistent,285,8,999,0,1
cellular,mar,mon,nonexistent,364,3,999,0,1
cellular,mar,mon,nonexistent,114,2,999,0,0
cellular,mar,mon,nonexistent,517,1,999,0,1
cellular,mar,mon,nonexistent,167,2,999,0,0
cellular,mar,mon,nonexistent,78,3,999,0,0
telephone,mar,mon,nonexistent,163,2,999,0,1
cellular,mar,mon,nonexistent,52,3,999,0,0
cellular,mar,mon,nonexistent,138,8,999,0,0
cellular,mar,tue,nonexistent,684,4,999,0,0
cellular,mar,tue,nonexistent,237,3,999,0,1
cellular,mar,tue,nonexistent,158,2,999,0,1
cellular,mar,tue,nonexistent,494,1,999,0,0
cellular,mar,tue,nonexistent,210,1,999,0,0
cellular,mar,tue,nonexistent,310,1,999,0,0
cellular,mar,tue,failure,265,1,999,1,0
cellular,mar,tue,nonexistent,257,1,999,0,0
cellular,mar,tue,nonexistent,829,1,999,0,0
cellular,mar,tue,nonexistent,1530,2,999,0,1
cellular,mar,tue,nonexistent,544,1,999,0,0
cellular,apr,wed,nonexistent,484,2,999,0,0
cellular,apr,wed,nonexistent,351,3,999,0,1
cellular,apr,wed,nonexistent,345,1,999,0,0
cellular,apr,wed,nonexistent,131,1,999,0,0
cellular,apr,wed,nonexistent,743,1,999,0,0
cellular,apr,wed,nonexistent,394,1,999,0,0
cellular,apr,wed,nonexistent,73,1,999,0,0
cellular,apr,wed,nonexistent,202,2,999,0,0
cellular,apr,wed,nonexistent,247,2,999,0,0
cellular,apr,wed,nonexistent,154,1,999,0,0
cellular,apr,wed,nonexistent,110,1,999,0,0
cellular,apr,wed,failure,805,2,999,1,1
cellular,apr,wed,nonexistent,427,1,999,0,0
cellular,apr,wed,nonexistent,212,1,999,0,0
cellular,apr,wed,failure,274,1,999,1,0
cellular,apr,wed,nonexistent,1176,1,999,0,1
cellular,apr,wed,nonexistent,165,2,999,0,1
cellular,apr,wed,nonexistent,525,2,999,0,0
cellular,apr,wed,failure,479,1,999,1,0
cellular,apr,wed,success,513,1,5,2,0
cellular,apr,wed,nonexistent,295,1,999,0,0
cellular,apr,wed,nonexistent,117,1,999,0,0
cellular,apr,wed,nonexistent,387,2,999,0,1
cellular,apr,wed,nonexistent,286,2,999,0,0
cellular,apr,wed,failure,161,2,999,1,0
cellular,apr,wed,nonexistent,297,1,999,0,0
cellular,apr,wed,nonexistent,498,3,999,0,0
cellular,apr,wed,failure,251,4,999,1,0
cellular,apr,wed,nonexistent,625,2,999,0,0
cellular,apr,wed,failure,121,2,999,1,0
cellular,apr,wed,nonexistent,253,2,999,0,0
cellular,apr,wed,nonexistent,184,4,999,0,1
telephone,apr,wed,nonexistent,74,3,999,0,0
cellular,apr,wed,nonexistent,203,2,999,0,0
cellular,apr,wed,nonexistent,647,2,999,0,0
cellular,apr,thu,nonexistent,80,3,999,0,0
cellular,apr,thu,nonexistent,739,2,999,0,1
telephone,apr,thu,nonexistent,173,2,999,0,0
cellular,apr,thu,nonexistent,2870,2,999,0,0
cellular,apr,thu,nonexistent,90,1,999,0,0
cellular,apr,thu,failure,926,1,999,1,0
cellular,apr,thu,nonexistent,82,6,999,0,0
cellular,apr,thu,failure,303,1,999,1,0
cellular,apr,thu,nonexistent,473,1,999,0,0
cellular,apr,thu,failure,101,1,999,1,0
cellular,apr,thu,nonexistent,243,3,999,0,1
cellular,apr,thu,nonexistent,340,1,999,0,0
cellular,apr,thu,failure,288,1,999,2,0
cellular,apr,thu,failure,121,1,999,1,0
cellular,apr,thu,success,177,1,1,3,0
cellular,apr,thu,nonexistent,313,3,999,0,1
cellular,apr,thu,nonexistent,114,1,999,0,0
cellular,apr,thu,failure,73,1,999,1,0
cellular,apr,thu,nonexistent,253,1,999,0,0
cellular,apr,thu,nonexistent,450,2,999,0,0
cellular,apr,thu,nonexistent,311,2,999,0,0
cellular,apr,thu,nonexistent,361,1,999,0,0
cellular,apr,thu,nonexistent,148,1,999,0,0
cellular,apr,thu,failure,598,2,999,2,0
cellular,apr,thu,failure,477,2,999,1,0
cellular,apr,thu,failure,164,1,999,1,0
cellular,apr,thu,nonexistent,144,1,999,0,0
cellular,apr,thu,nonexistent,80,1,999,0,0
cellular,apr,thu,failure,333,1,999,1,0
telephone,apr,thu,nonexistent,240,1,999,0,0
cellular,apr,thu,nonexistent,260,1,999,0,0
cellular,apr,thu,nonexistent,397,2,999,0,1
cellular,apr,thu,nonexistent,444,1,999,0,0
cellular,apr,thu,failure,824,1,999,2,0
cellular,apr,thu,nonexistent,104,6,999,0,0
cellular,apr,thu,failure,293,2,999,1,0
telephone,apr,thu,nonexistent,771,1,999,0,1
cellular,apr,thu,nonexistent,249,1,999,0,0
cellular,apr,thu,nonexistent,204,4,999,0,0
cellular,apr,thu,nonexistent,268,1,999,0,1
cellular,apr,thu,nonexistent,173,2,999,0,0
cellular,apr,thu,nonexistent,349,3,999,0,0
cellular,apr,thu,failure,399,2,999,1,0
telephone,apr,thu,nonexistent,74,3,999,0,0
telephone,apr,thu,nonexistent,285,2,999,0,0
cellular,apr,thu,nonexistent,225,2,999,0,0
cellular,apr,thu,nonexistent,96,3,999,0,0
cellular,apr,thu,nonexistent,329,2,999,0,1
cellular,apr,thu,failure,254,2,999,1,0
cellular,apr,thu,nonexistent,206,1,999,0,0
cellular,apr,fri,nonexistent,48,2,999,0,0
cellular,apr,fri,nonexistent,326,3,999,0,0
cellular,apr,fri,failure,187,1,999,1,0
cellular,apr,fri,failure,456,1,999,1,0
cellular,apr,fri,nonexistent,93,2,999,0,0
cellular,apr,fri,failure,905,1,999,1,0
cellular,apr,fri,nonexistent,0,3,999,0,0
cellular,apr,fri,failure,74,1,999,1,0
telephone,apr,fri,nonexistent,108,3,999,0,0
cellular,apr,fri,nonexistent,376,1,999,0,0
cellular,apr,fri,nonexistent,224,1,999,0,0
cellular,apr,fri,failure,707,1,999,1,1
cellular,apr,fri,failure,297,1,999,1,0
cellular,apr,fri,nonexistent,115,1,999,0,0
cellular,apr,fri,nonexistent,103,1,999,0,0
cellular,apr,fri,nonexistent,697,2,999,0,0
cellular,apr,fri,failure,445,1,999,2,0
cellular,apr,fri,failure,314,1,999,1,0
cellular,apr,fri,failure,84,1,999,1,0
cellular,apr,fri,failure,277,2,999,1,0
cellular,apr,fri,nonexistent,170,1,999,0,0
cellular,apr,fri,nonexistent,285,1,999,0,0
telephone,apr,fri,nonexistent,119,1,999,0,0
cellular,apr,fri,failure,484,1,999,2,0
cellular,apr,fri,failure,240,1,999,2,0
cellular,apr,fri,nonexistent,420,1,999,0,0
cellular,apr,fri,nonexistent,482,2,999,0,1
cellular,apr,fri,nonexistent,66,2,999,0,0
cellular,apr,fri,nonexistent,117,1,999,0,1
cellular,apr,fri,failure,213,1,999,1,0
cellular,apr,fri,nonexistent,660,1,999,0,0
cellular,apr,fri,nonexistent,154,1,999,0,0
cellular,apr,fri,failure,273,2,999,1,0
cellular,apr,fri,nonexistent,121,1,999,0,0
cellular,apr,fri,nonexistent,239,2,999,0,0
telephone,apr,fri,failure,362,2,999,2,0
cellular,apr,fri,failure,105,1,999,1,0
cellular,apr,fri,nonexistent,582,2,999,0,0
cellular,apr,fri,nonexistent,329,2,999,0,0
cellular,apr,fri,nonexistent,190,1,999,0,0
cellular,apr,fri,nonexistent,345,2,999,0,0
cellular,apr,fri,failure,65,1,999,1,0
cellular,apr,fri,nonexistent,121,2,999,0,0
cellular,apr,fri,nonexistent,1090,1,999,0,0
cellular,apr,fri,success,203,1,1,1,0
cellular,apr,fri,nonexistent,383,1,999,0,0
cellular,apr,fri,nonexistent,100,3,999,0,0
cellular,apr,fri,nonexistent,224,2,999,0,0
cellular,apr,fri,failure,439,2,999,1,0
cellular,apr,fri,failure,205,2,999,1,0
cellular,apr,fri,nonexistent,230,1,999,0,0
cellular,apr,fri,failure,1091,1,999,1,0
cellular,apr,fri,failure,596,1,999,1,0
cellular,apr,fri,nonexistent,148,2,999,0,0
telephone,apr,fri,nonexistent,514,2,999,0,0
cellular,apr,fri,failure,583,2,999,1,0
cellular,apr,fri,nonexistent,57,4,999,0,0
cellular,apr,fri,failure,1203,2,999,1,1
cellular,apr,fri,nonexistent,579,2,999,0,0
telephone,apr,fri,nonexistent,309,4,999,0,0
cellular,apr,fri,nonexistent,151,2,999,0,0
cellular,apr,fri,nonexistent,219,2,999,0,0
cellular,apr,mon,failure,278,2,999,1,0
cellular,apr,mon,nonexistent,479,1,999,0,0
cellular,apr,mon,failure,590,2,999,1,0
cellular,apr,mon,success,322,1,9,1,0
telephone,apr,mon,failure,475,6,999,1,1
cellular,apr,mon,nonexistent,272,1,999,0,0
cellular,apr,mon,nonexistent,185,3,999,0,0
cellular,apr,mon,nonexistent,254,1,999,0,0
cellular,apr,mon,nonexistent,112,4,999,0,0
cellular,apr,mon,nonexistent,275,1,999,0,0
cellular,apr,mon,failure,247,1,999,1,0
cellular,apr,mon,failure,332,2,999,1,0
cellular,apr,mon,nonexistent,916,1,999,0,0
cellular,apr,mon,failure,583,2,999,1,1
cellular,apr,mon,failure,551,3,999,1,0
cellular,apr,mon,nonexistent,90,10,999,0,0
telephone,apr,mon,nonexistent,172,1,999,0,0
cellular,apr,mon,nonexistent,158,1,999,0,1
cellular,apr,mon,nonexistent,147,1,999,0,0
cellular,apr,mon,nonexistent,599,1,999,0,0
cellular,apr,mon,nonexistent,232,3,999,0,0
cellular,apr,mon,failure,376,2,999,1,0
cellular,apr,mon,failure,271,2,999,1,0
telephone,apr,mon,nonexistent,86,1,999,0,0
cellular,apr,mon,nonexistent,438,1,999,0,0
cellular,apr,mon,nonexistent,437,2,999,0,0
cellular,apr,mon,failure,211,2,999,1,0
cellular,apr,mon,nonexistent,263,1,999,0,0
cellular,apr,mon,failure,104,1,999,1,0
cellular,apr,mon,failure,294,1,999,1,0
cellular,apr,mon,nonexistent,173,1,999,0,0
cellular,apr,mon,nonexistent,129,1,999,0,0
cellular,apr,mon,nonexistent,197,1,999,0,0
cellular,apr,mon,nonexistent,139,2,999,0,0
cellular,apr,mon,nonexistent,139,1,999,0,0
cellular,apr,mon,nonexistent,399,2,999,0,0
cellular,apr,mon,nonexistent,190,1,999,0,0
cellular,apr,mon,nonexistent,1435,1,999,0,1
telephone,apr,mon,nonexistent,216,1,999,0,0
cellular,apr,mon,nonexistent,75,2,999,0,0
cellular,apr,mon,failure,371,3,999,2,0
cellular,apr,mon,nonexistent,230,1,999,0,0
cellular,apr,mon,nonexistent,41,2,999,0,0
cellular,apr,mon,nonexistent,1063,1,999,0,1
cellular,apr,mon,nonexistent,272,1,999,0,0
cellular,apr,mon,nonexistent,223,2,999,0,0
cellular,apr,mon,failure,377,3,999,1,0
cellular,apr,mon,nonexistent,2316,1,999,0,0
telephone,apr,mon,success,1353,2,5,1,1
cellular,apr,mon,nonexistent,740,3,999,0,1
cellular,apr,mon,failure,1138,2,999,1,1
cellular,apr,mon,failure,357,2,999,1,0
cellular,apr,mon,nonexistent,441,4,999,0,0
cellular,apr,mon,nonexistent,165,4,999,0,0
cellular,apr,mon,nonexistent,276,2,999,0,0
telephone,apr,mon,failure,125,3,999,1,0
cellular,apr,mon,nonexistent,583,3,999,0,0
cellular,apr,tue,nonexistent,72,5,999,0,0
cellular,apr,tue,nonexistent,465,4,999,0,1
cellular,apr,tue,nonexistent,43,3,999,0,0
cellular,apr,tue,nonexistent,60,3,999,0,0
cellular,apr,tue,nonexistent,355,3,999,0,0
cellular,apr,tue,nonexistent,226,2,999,0,0
cellular,apr,tue,failure,608,1,999,1,1
cellular,apr,tue,nonexistent,1096,1,999,0,0
cellular,apr,tue,failure,327,2,999,1,0
cellular,apr,tue,nonexistent,231,1,999,0,0
cellular,apr,tue,nonexistent,208,1,999,0,0
cellular,apr,tue,failure,91,1,999,1,0
cellular,apr,tue,failure,381,1,999,1,0
cellular,apr,tue,failure,183,1,999,1,0
cellular,apr,tue,nonexistent,194,2,999,0,0
cellular,apr,tue,nonexistent,103,1,999,0,0
cellular,apr,tue,nonexistent,463,1,999,0,1
cellular,apr,tue,nonexistent,479,1,999,0,0
cellular,apr,tue,nonexistent,354,1,999,0,0
cellular,apr,tue,nonexistent,345,2,999,0,0
cellular,apr,tue,failure,329,1,999,1,0
cellular,apr,tue,failure,210,1,999,1,0
cellular,apr,tue,nonexistent,226,1,999,0,0
cellular,apr,tue,nonexistent,389,1,999,0,0
cellular,apr,tue,nonexistent,97,2,999,0,0
cellular,apr,tue,nonexistent,197,1,999,0,0
cellular,apr,tue,nonexistent,369,1,999,0,0
cellular,apr,tue,nonexistent,196,2,999,0,0
cellular,apr,tue,nonexistent,2299,2,999,0,1
cellular,apr,tue,nonexistent,226,2,999,0,0
cellular,apr,tue,nonexistent,254,1,999,0,0
cellular,apr,tue,nonexistent,721,4,999,0,1
cellular,apr,tue,nonexistent,366,1,999,0,0
cellular,apr,tue,failure,208,1,999,1,0
cellular,apr,tue,nonexistent,274,1,999,0,0
telephone,apr,tue,nonexistent,189,1,999,0,0
cellular,apr,tue,nonexistent,411,1,999,0,0
cellular,apr,tue,failure,157,1,999,1,0
cellular,apr,tue,nonexistent,299,1,999,0,1
cellular,apr,tue,nonexistent,272,1,999,0,0
cellular,apr,tue,failure,615,1,999,1,0
cellular,apr,tue,nonexistent,255,2,999,0,0
cellular,apr,tue,failure,93,3,11,2,0
cellular,apr,tue,nonexistent,49,2,999,0,0
cellular,apr,tue,nonexistent,44,1,999,0,0
telephone,apr,tue,nonexistent,124,1,999,0,0
cellular,apr,tue,success,620,1,2,1,0
cellular,apr,tue,failure,84,1,999,1,1
cellular,apr,tue,nonexistent,99,1,999,0,0
cellular,apr,tue,nonexistent,83,1,999,0,0
cellular,apr,tue,nonexistent,139,1,999,0,0
cellular,apr,tue,failure,311,1,999,1,0
cellular,apr,tue,nonexistent,1063,1,999,0,0
cellular,apr,tue,failure,263,2,999,1,0
cellular,apr,tue,nonexistent,487,1,999,0,0
cellular,apr,tue,nonexistent,304,1,999,0,0
cellular,apr,tue,failure,66,1,999,1,0
cellular,apr,tue,failure,253,1,999,1,0
cellular,apr,tue,nonexistent,145,1,999,0,0
cellular,apr,tue,failure,244,3,999,1,0
cellular,apr,tue,nonexistent,98,2,999,0,0
cellular,apr,tue,nonexistent,104,2,999,0,0
cellular,apr,tue,nonexistent,88,3,999,0,0
cellular,apr,tue,nonexistent,1,1,999,0,0
cellular,apr,tue,nonexistent,158,2,999,0,0
cellular,apr,tue,nonexistent,245,8,999,0,0
cellular,apr,tue,failure,161,1,999,1,0
cellular,apr,tue,failure,542,3,999,1,0
cellular,apr,tue,nonexistent,265,1,999,0,0
cellular,apr,tue,nonexistent,562,1,999,0,0
cellular,apr,tue,nonexistent,895,1,999,0,1
cellular,apr,tue,nonexistent,277,1,999,0,0
cellular,apr,tue,nonexistent,239,1,999,0,0
cellular,apr,tue,failure,172,2,999,1,0
cellular,apr,tue,nonexistent,221,2,999,0,0
cellular,apr,tue,nonexistent,376,3,999,0,0
telephone,apr,tue,nonexistent,353,4,999,0,0
cellular,apr,tue,failure,216,2,999,1,0
cellular,apr,tue,failure,43,3,999,1,0
cellular,apr,tue,nonexistent,736,7,999,0,0
cellular,apr,tue,nonexistent,581,2,999,0,0
cellular,apr,wed,nonexistent,163,3,999,0,0
cellular,apr,wed,nonexistent,79,2,999,0,0
cellular,apr,wed,nonexistent,325,2,999,0,0
cellular,apr,wed,nonexistent,327,1,999,0,1
cellular,apr,wed,nonexistent,117,1,999,0,1
cellular,apr,wed,nonexistent,98,1,999,0,0
cellular,apr,wed,nonexistent,131,1,999,0,0
cellular,apr,wed,nonexistent,149,1,999,0,0
cellular,apr,wed,nonexistent,519,1,999,0,0
telephone,apr,wed,failure,169,1,999,1,0
cellular,apr,wed,nonexistent,87,1,999,0,0
cellular,apr,wed,failure,628,1,999,1,0
cellular,apr,wed,failure,98,1,999,1,0
cellular,apr,wed,nonexistent,952,1,999,0,1
cellular,apr,wed,nonexistent,205,2,999,0,0
cellular,apr,wed,nonexistent,903,1,999,0,1
cellular,apr,wed,failure,95,1,999,1,0
cellular,apr,wed,nonexistent,58,3,999,0,0
cellular,apr,wed,nonexistent,59,3,999,0,0
cellular,apr,wed,nonexistent,123,1,999,0,0
cellular,apr,wed,nonexistent,95,1,999,0,0
telephone,apr,wed,nonexistent,523,2,999,0,1
cellular,apr,wed,nonexistent,97,1,999,0,0
cellular,apr,wed,nonexistent,268,1,999,0,0
cellular,apr,wed,nonexistent,430,1,999,0,0
cellular,apr,wed,nonexistent,88,3,999,0,0
cellular,apr,wed,failure,120,1,999,1,0
cellular,apr,wed,failure,182,1,999,1,0
cellular,apr,wed,nonexistent,335,2,999,0,0
telephone,apr,wed,nonexistent,218,1,999,0,0
cellular,apr,wed,failure,2129,1,999,1,0
cellular,apr,wed,nonexistent,393,6,999,0,0
cellular,apr,wed,nonexistent,462,2,999,0,0
cellular,apr,wed,nonexistent,213,4,999,0,0
cellular,apr,wed,failure,179,5,999,2,0
cellular,apr,wed,failure,284,1,999,1,0
cellular,apr,wed,failure,1032,3,999,2,1
cellular,apr,wed,nonexistent,241,1,999,0,0
cellular,apr,wed,failure,291,1,999,1,0
cellular,apr,wed,failure,150,1,999,1,1
telephone,apr,wed,nonexistent,236,1,999,0,1
cellular,apr,wed,success,281,1,5,1,0
cellular,apr,wed,nonexistent,101,2,999,0,0
cellular,apr,wed,failure,120,1,999,1,0
cellular,apr,wed,nonexistent,125,2,999,0,0
telephone,apr,wed,nonexistent,185,1,999,0,0
cellular,apr,wed,nonexistent,261,1,999,0,0
cellular,apr,wed,nonexistent,233,1,999,0,0
cellular,apr,wed,nonexistent,245,1,999,0,1
cellular,apr,wed,nonexistent,67,1,999,0,0
cellular,apr,wed,nonexistent,663,2,999,0,0
cellular,apr,wed,nonexistent,114,1,999,0,1
cellular,apr,wed,nonexistent,83,1,999,0,0
cellular,apr,wed,nonexistent,195,6,999,0,0
cellular,apr,wed,nonexistent,180,2,999,0,0
cellular,apr,wed,nonexistent,321,1,999,0,1
cellular,apr,wed,nonexistent,34,3,999,0,0
cellular,apr,wed,nonexistent,201,2,999,0,0
cellular,apr,wed,nonexistent,209,1,999,0,1
cellular,apr,wed,nonexistent,167,1,999,0,0
cellular,apr,wed,nonexistent,58,1,999,0,0
cellular,apr,wed,failure,518,2,999,1,0
cellular,apr,wed,nonexistent,74,1,999,0,0
cellular,apr,wed,nonexistent,250,1,999,0,0
cellular,apr,wed,nonexistent,1190,1,999,0,1
cellular,apr,wed,nonexistent,201,1,999,0,0
cellular,apr,wed,nonexistent,110,1,999,0,0
cellular,apr,wed,nonexistent,405,1,999,0,0
cellular,apr,wed,nonexistent,84,1,999,0,0
cellular,apr,wed,nonexistent,612,1,999,0,0
cellular,apr,wed,failure,229,1,999,1,0
cellular,apr,wed,nonexistent,188,1,999,0,0
cellular,apr,wed,failure,543,2,999,1,0
cellular,apr,wed,nonexistent,216,1,999,0,0
cellular,apr,wed,failure,180,2,999,1,0
cellular,apr,wed,nonexistent,174,1,999,0,0
cellular,apr,wed,nonexistent,249,1,999,0,0
cellular,apr,wed,failure,169,1,999,1,0
cellular,apr,wed,nonexistent,101,1,999,0,0
cellular,apr,wed,failure,303,1,999,1,0
cellular,apr,wed,nonexistent,624,1,999,0,1
cellular,apr,wed,nonexistent,143,2,999,0,1
cellular,apr,wed,nonexistent,56,7,999,0,0
cellular,apr,wed,nonexistent,179,2,999,0,0
cellular,apr,wed,nonexistent,65,2,999,0,0
cellular,apr,wed,nonexistent,91,3,999,0,0
cellular,apr,wed,nonexistent,274,3,999,0,0
cellular,apr,wed,nonexistent,222,2,999,0,0
telephone,apr,wed,nonexistent,690,7,999,0,0
cellular,apr,wed,nonexistent,281,3,999,0,0
cellular,apr,wed,nonexistent,575,2,999,0,1
cellular,apr,wed,nonexistent,764,2,999,0,0
telephone,apr,wed,nonexistent,93,2,999,0,0
cellular,apr,wed,nonexistent,1665,3,999,0,1
cellular,apr,wed,nonexistent,213,3,999,0,0
cellular,apr,wed,nonexistent,548,2,999,0,1
cellular,apr,wed,nonexistent,171,2,999,0,0
cellular,apr,wed,nonexistent,142,4,999,0,1
cellular,apr,wed,failure,417,2,999,2,0
cellular,apr,wed,nonexistent,902,2,999,0,0
cellular,apr,wed,nonexistent,350,2,999,0,1
cellular,apr,wed,nonexistent,101,2,999,0,0
cellular,apr,wed,nonexistent,124,2,999,0,0
cellular,apr,thu,failure,162,4,999,1,0
cellular,apr,thu,failure,68,3,999,2,0
cellular,apr,thu,failure,435,2,999,1,0
cellular,apr,thu,nonexistent,87,1,999,0,0
cellular,apr,thu,nonexistent,374,3,999,0,0
telephone,apr,thu,nonexistent,40,1,999,0,0
cellular,apr,thu,nonexistent,312,2,999,0,0
cellular,apr,thu,nonexistent,820,2,999,0,0
cellular,apr,thu,nonexistent,328,1,999,0,0
cellular,apr,thu,nonexistent,528,1,999,0,0
cellular,apr,thu,nonexistent,168,1,999,0,0
cellular,apr,thu,failure,105,1,999,1,0
cellular,apr,thu,nonexistent,264,1,999,0,0
cellular,apr,thu,failure,592,4,999,1,1
cellular,apr,thu,nonexistent,125,6,999,0,0
cellular,apr,thu,nonexistent,207,1,999,0,0
cellular,apr,thu,nonexistent,125,6,999,0,0
cellular,apr,thu,nonexistent,150,1,999,0,0
cellular,apr,thu,nonexistent,394,1,999,0,1
cellular,apr,thu,nonexistent,85,1,999,0,0
cellular,apr,thu,failure,448,2,999,1,1
cellular,apr,thu,nonexistent,657,1,999,0,1
cellular,apr,thu,failure,220,1,999,1,0
cellular,apr,thu,nonexistent,113,1,999,0,0
cellular,apr,thu,failure,241,1,999,1,0
cellular,apr,thu,nonexistent,765,3,999,0,0
